,PartID,ItemID,SequenceOrder,Title,Date,StartPageID,SegmentUrl,CreatorName,NameConfirmedFromPage,MatchedNames,Confidences,best_match,has_best_match
1772,121942,124658.0,78,A New Genus and New Combinations in Australian Villarsia (Menyanthaceae),2009,40330647,https://www.biodiversitylibrary.org/part/121942,"Les, Donald Henry, 1954- | Tippery, Nicholas P.",Labillardiere | Menyanthaceae | Nymphoides | Villarsia | Swertia,['Menyanthaceae'],[96],,False
1773,121954,124658.0,90,"Estudios en las Apocynaceae Neotropicales XXXVI: Una Nueva Especie de Lacmellea (Apocynaceae, Rauvolfioideae) para Colombia",2009,40330729,https://www.biodiversitylibrary.org/part/121954,"Morales Quirós, Juan Francisco 1970-",Figura | Garcia | Inbio | Heredia | Lacmellea | Morales | Rauvolfioideae | Apocynaceae | Willughbeeae,['Apocynaceae'],[96],,False
1774,121957,124658.0,93,"Alyssum misirdalianum (Brassicaceae), a New Species from Southern Turkey",2009,40330741,https://www.biodiversitylibrary.org/part/121957,"Orcan, Nermin | Binzet, Rıza",Alyssum misirdalianum | Alyssum | Brassicaceae,"['Alyssum misirdalianum Orcan & Binzet', 'Brassicaceae']","[100, 96]",Alyssum misirdalianum Orcan & Binzet,True
1775,121978,123332.0,10,"Brickellia jimenezii (Asteraceae, Eupatorieae), a New Species from Guerrero, Mexico",2010,39922659,https://www.biodiversitylibrary.org/part/121978,"Cruz Durán, Ramiro | Hinojosa Espinosa, Oscar",Barroetea sonorana | Barroetea subuligera | Asteraceae | Barroetea | Barroetea pavonii | Espinosa | Eupatorieae,"['Asteraceae', 'Barroetea A.Gray', 'Barroetea A.Gray', 'Eupatorieae', 'Barroetea pavonii A.Gray']","[96, 94, 94, 92, 83]",,False
1776,121989,123332.0,21,A New Species and Variety of Senecio (Asteraceae) from Patagonian Argentina,2010,39922760,https://www.biodiversitylibrary.org/part/121989,"Tortosa, Roberto D. | Bartoli, Adriana",Adriana | Archidasyphyllum subgen. Cabrera | Asteraceae | Cyperus sect. Corymbosi | Adenotrichi | Senecio ser. Xerosenecio | Senecio subser. Filaginoidei | Senecio | Senecio sect. Xerosenecio,"['Asteraceae', 'Cyperus L.', 'Senecio L.', 'Senecio L.', 'Senecio L.', 'Archidasyphyllum (A.L.Cabrera) P.L.Ferreira, M.M.Saavedra & M.Groppo, 2019']","[96, 95, 94, 94, 94, 93]",,False
1777,121994,123332.0,26,Two New Species of Cyperus (Cyperaceae) from the Zambezian Region of Africa,2010,39922791,https://www.biodiversitylibrary.org/part/121994,"Bauters, Kenneth | Huygh, Wim | Larridon, Isabel | Goetghebeur, Paul | Reynders, Marc",Cyperus absconditicoronatus | Cyperus unispicatus | Cyperus canus | Mariscus | Mariscus albopilosus | Spermatophytes | Cyperaceae | Cyperus | Spermatophytes | Cyperus albopilosus | Cyperaceae,"['Cyperus absconditicoronatus Bauters, Reynders & Goetgh.', 'Cyperus unispicatus Bauters, Reynders & Goetgh.', 'Cyperaceae', 'Cyperaceae', 'Cyperus L.', 'Cyperus canus J.Presl & C.Presl', 'Mariscus albopilosus C.B.Clarke']","[100, 100, 96, 96, 94, 84, 83]","Cyperus absconditicoronatus Bauters, Reynders & Goetgh.",True
1778,121995,123332.0,27,New Combinations and One New Name for the Moss Genus Taxithelium (Pylaisiadelphaceae),2010,39922797,https://www.biodiversitylibrary.org/part/121995,"Câmara, Paulo Eduardo Aguiar Saraiva.",Acroporium | Basionym | Brasilia | Camptochaete novae-zeelandiae | Chaetomitrium spuriosubtile | Hypnum trachaelocarpum | Hypnaceae | Pylaisiadelphaceae | Pylaisiadelpha | Sematophyllum | Phyllodon bilobatus | Sigmatella | Pylaisia | Phyllodon | Sematophyllaceae | Trichosteleum | Sigmatella choiropyxis | Taxithelium | Taxithelium novae-zeelandiae,"['Camptochaete novae-zeelandiae (E.B.Bartram & Dixon) P.E.A.S.Câmara', 'Chaetomitrium spuriosubtile (Broth.) P.E.A.S.Câmara', 'Phyllodon bilobatus (Dixon) P.E.A.S.Câmara', 'Hypnaceae', 'Pylaisiadelphaceae', 'Sematophyllaceae', 'Hypnum Hedw.', 'Sigmatella choiropyxis Müll.Hal.', 'Taxithelium novae-zeelandiae E.B.Bartram & Dixon']","[100, 100, 100, 96, 96, 96, 94, 83, 83]",Camptochaete novae-zeelandiae (E.B.Bartram & Dixon) P.E.A.S.Câmara,True
1779,121998,123332.0,30,"Three New Taxa of Chascolytrum (Poaceae, Pooideae, Poeae) from South America",2010,39922807,https://www.biodiversitylibrary.org/part/121998,"Longhi-Wagner, Hilda Maria. | Chies, Tatiana Teixeirade Souza | Essi, Liliana",Chascolytrum altimontanum | Chascolytrum latifolium | Chascolytrum | Chascolytrum juergensii | Chascolytrum paleapiliferum | Pooideae | Tatiana | Chascolytrum | Poaceae | Briza | Poaceae | Chascolytrum subaristatum | Poeae | Briza juergensii,"['Chascolytrum altimontanum Essi, Souza-Chies & Longhi-Wagner', 'Chascolytrum latifolium Essi, Souza-Chies & Longhi-Wagner', 'Chascolytrum juergensii (Hack.) Essi, Souza-Chies & Longhi-Wagner', 'Poaceae', 'Poaceae', 'Chascolytrum Desv.', 'Chascolytrum Desv.', 'Briza juergensii Hack.']","[100, 100, 100, 96, 96, 94, 94, 83]","Chascolytrum altimontanum Essi, Souza-Chies & Longhi-Wagner",True
1780,122005,123332.0,37,A New Species of Casearia (Salicaceae) from Southeastern Brazil,2010,39922837,https://www.biodiversitylibrary.org/part/122005,"Marquete, Ronaldo | Mansano, Vidal de Freitas",Casearia | Salicaceae,['Salicaceae'],[96],,False
1781,122015,123332.0,47,Nomenclatural Novelties and Lectotypifications in Gymnomitriaceae,2010,39922883,https://www.biodiversitylibrary.org/part/122015,"Hagborg, Anders | Söderström, Lars | Váňa, Jiří, 1940- | Von Konrat, Matt",Anastrophyllum bolivianum | Basionym | Marsupella | Marsupella nigra | Marsupella subintegra | Sphenolobus laceratus | Vana | Gymnomitriaceae | Marsupella minutula,"['Gymnomitriaceae', 'Anastrophyllum bolivianum Steph.', 'Marsupella nigra Grolle & Váňa', 'Marsupella subintegra S.W.Arnell', 'Sphenolobus laceratus Steph.', 'Marsupella minutula Hässel']","[96, 83, 83, 83, 83, 83]",,False
1782,122035,123332.0,67,A New Species in Elaphoglossum sect. Elaphoglossum subsect. Pachyglossa (Dryopteridaceae) from Costa Rica and Panama,2010,39922996,https://www.biodiversitylibrary.org/part/122035,"Rojas-Alvarado, Alexander Francisco",Dryopteridaceae | Elaphoglossum brevissimum | Elaphoglossum | Elaphoglossum lankesteri | Heredia | Pachyglossa | Elaphoglossum cismense | Colonia | Elaphoglossum skutchianum,"['Dryopteridaceae', 'Colonia', 'Elaphoglossum brevissimum Mickel', 'Elaphoglossum lankesteri Mickel', 'Elaphoglossum cismense Rosenst.', 'Elaphoglossum skutchianum A.Rojas']","[96, 94, 84, 84, 84, 84]",,False
1783,122054,123332.0,86,"Polystemma mirandae (Apocynaceae, Asclepiadoideae), una Nueva Especie de México",2010,39923095,https://www.biodiversitylibrary.org/part/122054,"Lozada-Pérez, Lucio",Apocynaceae | Asclepiadoideae,['Apocynaceae'],[96],,False
1784,122058,123332.0,90,"Oncaglossum, a New Genus of the Boraginaceae, Tribe Cynoglosseae, from Mexico",2010,39923129,https://www.biodiversitylibrary.org/part/122058,"Sutorý, Karel, 1947-",Austrocynoglossum | Coprinus subsect. Nivei | Cynoglossum | Cynoglossum latifolium | Cynoglossum pringlei | Cynoglosseae | Cynoglossum mexicanum | Hackelia | Kuschakewiczia | Lindelofia | Mattia | Paracaryum | Paracynoglossum | Solenanthus | Trachelanthus | Boraginaceae | Eleutherostylum | Oncaglossum | Rindera,"['Oncaglossum Sutorý', 'Boraginaceae', 'Coprinus Pers., 1797', 'Cynoglossum latifolium R.Br.', 'Cynoglossum pringlei Greenm.', 'Cynoglossum mexicanum Cham. & Schltdl.']","[98, 96, 93, 83, 83, 83]",,False
1785,122060,123332.0,92,Rubiacearum Americanarum Magna Hama Pars XXV: The Nocturnally Flowering Psychotria domingensis–Coussarea hondensis Group Plus Three Other Mesoamerican Psychotria Species Transfer to Palicourea,2010,39923147,https://www.biodiversitylibrary.org/part/122060,"Taylor, Charlotte M. (Charlotte Morley) | Lorence, David H | Gereau, Roy E.,",Cephaelis tetragona | Coussarea austin-smithii | Coussarea mediocris | Palicourea sousae | Palicourea tutensis | Palicourea alajuelensis | Palicourea calidicola | Palicourea mediocris | Palicourea psychotrioides | Palicourea umbelliformis | Palicourea breedlovei | Palicourea tetragona | Palicourea heydei | Palicourea megalantha | Psychotria hondensis | Palicourea beachiana | Psychotria eurycarpa | Palicourea thornei | Palicourea diguana | Palicourea subgen. Heteropsychotria | Psychotria tutensis | Psychotria chrysocalymma | Rubiaceae | Psychotria megalantha | Psychotria breedlovei | Psychotria sousae | Coussarea | Palicourea | Palicourea eurycarpa | Palicourea faxlucens | Palicourea hondensis | Palicourea nebulosa | Palicourea pereziana | Psychotria | Psychotria thornei | Psychotria umbelliformis | Psychotria heydei,"['Palicourea tutensis (Dwyer) C.M.Taylor', 'Palicourea alajuelensis C.M.Taylor', 'Palicourea calidicola (C.M.Taylor) C.M.Taylor', 'Palicourea psychotrioides (C.M.Taylor & Hammel) C.M.Taylor', 'Palicourea umbelliformis (Dwyer & M.V.Hayden) C.M.Taylor', 'Palicourea tetragona (Donn.Sm.) C.M.Taylor', 'Palicourea beachiana C.M.Taylor', 'Palicourea diguana (Standl. ex Steyerm.) C.M.Taylor', 'Palicourea eurycarpa (Standl.) C.M.Taylor', 'Palicourea hondensis (Standl.) C.M.Taylor', 'Palicourea nebulosa (Dwyer) C.M.Taylor', 'Palicourea pereziana C.M.Taylor', 'Rubiaceae', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Palicourea Aubl.', 'Psychopria Masner & Garcia, 2002', 'Cephaelis tetragona Donn.Sm.', 'Coussarea austin-smithii Standl.', 'Coussarea mediocris Standl. & Steyerm.', 'Psychotria hondensis Standl.', 'Psychotria eurycarpa Standl.', 'Psychotria tutensis Dwyer', 'Psychotria chrysocalymma L.O.Williams', 'Psychotria megalantha Lorence', 'Psychotria breedlovei Lorence', 'Psychotria sousae Lorence & Dwyer', 'Psychotria thornei Lorence', 'Psychotria umbelliformis Dwyer & M.V.Hayden', 'Psychotria heydei Standl.']","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 96, 95, 94, 94, 94, 94, 94, 94, 94, 85, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]",Palicourea tutensis (Dwyer) C.M.Taylor,True
1786,122067,14669.0,59,"A New Species of Hawaiian Phyllostegia (Lamiaceae) from Kaua'i and Recognition of a Wai'anae Mountain, O'ahu, Endangered Variety of Phyllostegia parviflora",1999,641011,https://www.biodiversitylibrary.org/part/122067,"Wagner, Warren Lambert",Phyllostegia parviflora | Lamiaceae | Phyllostegia parviflora | Stenogyne | Metrosideros polymorpha | Phyllostegia renovans,"['Phyllostegia renovans W.L.Wagner', 'Lamiaceae', 'Phyllostegia Benth.', 'Phyllostegia Benth.', 'Metrosideros Banks ex Gaertn.']","[100, 96, 94, 94, 94]",Phyllostegia renovans W.L.Wagner,True
1787,122068,14669.0,61,Two New Combinations in Chinese Scrophulariaceae,1999,641019,https://www.biodiversitylibrary.org/part/122068,"Wu, Zhengyi.",Petitmenginia | Pterygiella bartsioides | Scrophulariaceae | Pterygiella | Petitmenginia matsumurae | Sopubia matsumurae | Xizangia | Xizangia bartsioides | Sopubia | Sopubia stricta | Sopubia lasiocarpa | Xizangia serrata | Basionym,"['Sopubia matsumurae (T.Yamaz.) C.Y.Wu', 'Xizangia bartsioides (Hand.-Mazz.) C.Y.Wu & D.D.Tao', 'Scrophulariaceae', 'Pterygiella Oliv.', 'Sopubia Buch.-Ham. ex D.Don', 'Sopubia lasiocarpa P.C.Tsoong', 'Petitmenginia matsumurae T.Yamaz.', 'Xizangia serrata D.Y.Hong']","[100, 100, 96, 94, 94, 84, 83, 83]",Sopubia matsumurae (T.Yamaz.) C.Y.Wu,True
1788,122069,14669.0,79,A New Species of Villarsia (Menyanthaceae) from South Africa,1999,641139,https://www.biodiversitylibrary.org/part/122069,"Ornduff, Robert",Menyanthaceae | Villarsia | Villarsia goldblattiana | Villarsia capensis | Iridaceae | Iridaceae | Villarsia goldblattiana | Menyanthes ovata | Villarsia capensis,"['Villarsia goldblattiana Ornduff', 'Villarsia goldblattiana Ornduff', 'Menyanthaceae', 'Iridaceae', 'Iridaceae', 'Villarsia Vent.', 'Villarsia Vent.', 'Menyanthes ovata L.fil.']","[100, 100, 96, 96, 96, 92, 92, 83]",Villarsia goldblattiana Ornduff,True
1789,122070,14669.0,81,"Wimmerella, a New South African Genus of Lobelioideae (Campanulaceae)",1999,641146,https://www.biodiversitylibrary.org/part/122070,"Lammers, Thomas G | Serra, Luis | Crespo, Manuel B.",Fissurella subgen. Serra | Hippobroma | Laurentia | Lobelia | Murata | Porterella | Solenopsis | Palmerella | Wimmerella | Lobelioideae | Isotoma | Campanulaceae,"['Palmerella A.Gray', 'Wimmerella Serra, M.B.Crespo & Lammers', 'Campanulaceae', 'Serra', 'Laurentia (J.V.Lamouroux) S.F.Gray', 'Solenopsis', 'Animalia']","[98, 98, 96, 94, 94, 92, 86]",,False
1790,122074,14669.0,91,New Combinations in Chinese Kobresia (Cyperaceae),1999,641185,https://www.biodiversitylibrary.org/part/122074,"Zhang, Shu Ren, 1962-",Basionym | Kobresia kashgarica | Kobresia menyuanica | Kobresia royleana | Kobresia | Kobresia minshanica | Kobresia setschwanensis | Kobresia squamaeformis | Stapfia | Cypripedium taibaiense | Kobresia myosuroides,"['Kobresia Willd.', 'Kobresia Willd.', 'Kobresia Willd.', 'Cypripedium taibaiense G.H.Zhu & S.C.Chen', 'Kobresia kashgarica Dickoré', 'Kobresia menyuanica Y.C.Yang', 'Kobresia minshanica Y.C.Yang', 'Kobresia setschwanensis Hand.-Mazz.']","[94, 94, 94, 84, 83, 83, 83, 83]",,False
1791,122085,14670.0,23,The Status of Synstemon (Brassicaceae) and the Discovery of a Second Species,2000,641423,https://www.biodiversitylibrary.org/part/122085,"Al-Shehbaz, Ihsan A., (Ihsan Ali) 1939- | Zhou, Taiyan 周太炎 | Yang, Guang",Arabidopsis | Brassicaceae | Chilocardamum | Cruciferae | Cymatocarpus | Dryopetalon | Dontostemon | Stanleya | Sarcodraba | Sauropus | Synstemon | Synstemon lulianlianus | Trichotolinum | Pterygiosperma | Rollinsia | Sisymbrium subscandens | Warea | Synstemonanthus | Euphorbiaceae | Synostemon | Euphorbiaceae,"['Synstemon lulianlianus Al-Shehbaz, T.Y.Cheo & G.Yang', 'Rollinsia Al-Shehbaz', 'Brassicaceae', 'Euphorbiaceae', 'Euphorbiaceae', 'Cruciferae', 'Staleya Labrenz et al., 2000', 'Waria Aubl.', 'Sisymbrium subscandens Speg.']","[100, 97, 96, 96, 96, 94, 88, 88, 83]","Synstemon lulianlianus Al-Shehbaz, T.Y.Cheo & G.Yang",True
1792,122093,14670.0,33,"New Combinations in Trichophorum, Scirpoides, and Ficinia (Cyperaceae)",2000,641456,https://www.biodiversitylibrary.org/part/122093,"Goetghebeur, Paul | Muasya, A Muthama | Simpson, David A",Baeothryon rigidum | Basionym | Ficinia | Ficinia nodosa | Isolepis | Isolepis rigida | Linnaea | Scirpus burkei | Scirpus rigidus | Scirpoides | Scirpus | Trichophorum rigidum | Scirpoides burkei | Trichophorum cespitosum | Cyperaceae | Cyperaceae | Scirpoides burkei | Scirpoides holoschoenus | Trichophorum,"['Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson', 'Trichophorum rigidum (Steud.) Goetgh., Muasya & D.A.Simpson', 'Scirpoides burkei (C.B.Clarke) Goetgh., Muasya & D.A.Simpson', 'Scirpoides burkei (C.B.Clarke) Goetgh., Muasya & D.A.Simpson', 'Cyperaceae', 'Cyperaceae', 'Isolepis R.Br.', 'Scirpus Tourn. ex L.', 'Trichophorum Pers.', 'Scirpoides Ség.', 'Cyperaceae', 'Scirpus burkei C.B.Clarke']","[100, 100, 100, 100, 96, 96, 94, 94, 94, 94, 92, 82]","Ficinia nodosa (Rottb.) Goetgh., Muasya & D.A.Simpson",True
1793,122097,14670.0,37,"Rinorea belalongii (Violaceae), a New Species from Borneo",2000,641477,https://www.biodiversitylibrary.org/part/122097,"Stevens, P F",Malesia | Violaceae | Rinorea | Rinorea belalongii | Rinorea longiracemosa,"['Rinorea belalongii P.F.Stevens', 'Violaceae', 'Rinorea Aubl.']","[100, 96, 94]",Rinorea belalongii P.F.Stevens,True
1794,122105,14670.0,45,"Paspalum volcanensis, a New Species of Subgenus Anachyris of Paspalum (Poaceae: Paniceae)",2000,641507,https://www.biodiversitylibrary.org/part/122105,"Morrone, Osvaldo | Denham, Silvia S. | Zuloaga, Fernando O.",Anachyris | Botta | Paspalum volcanensis | Paspalum | Silvia | Sigesbeckia sect. Neotropica | Poaceae | Paniceae | Poaceae,"['Paspalum volcanense Zuloaga, Morrone & S.Denham', 'Poaceae', 'Poaceae', 'Sigesbeckia L.', 'Botta']","[97, 96, 96, 95, 94]",,False
1795,122108,14670.0,68,Cochlearia cochlearioides (Brassicaceae) Is a Rorippa,2000,641668,https://www.biodiversitylibrary.org/part/122108,"Jonsell, Bengt | Al-Shehbaz, Ihsan A., (Ihsan Ali) 1939-",Alyssum cochlearioides | Alyssum | Basionym | Brassicaceae | Cochlearia flava | Cochlearia | Cochlearia cochlearioides | Drabeae | Nasturtium | Rorippa | Rorippa cochlearioides | Arabideae | Prodromus | Rorippa | Lepidieae | Cruciferae | Trochiscus,"['Rorippa cochlearioides (Roth) Al-Shehbaz & Jonsell', 'Brassicaceae', 'Cruciferae', 'Alyssum cochlearioides Roth']","[100, 96, 94, 83]",Rorippa cochlearioides (Roth) Al-Shehbaz & Jonsell,True
1796,172147,14674.0,20,Validation of Ardisia Section Auriculardisia (Myrsinaceae),2004,643772,https://www.biodiversitylibrary.org/part/172147,"Ricketson, Jon M | Pipoly, John J. III",Ardisia glomerata | Auriculardisia | Basionym | Myrsinaceae | Ardisia,"['Myrsinaceae', 'Ardisia glomerata Lundell']","[96, 84]",,False
1797,172148,14674.0,22,"New Taxa and Nomenclatural Notes on the Flora of the Marojejy Massif, Madagascar. VI. Rubiaceae: A New Species of Lemyrea",2004,643777,https://www.biodiversitylibrary.org/part/172148,"Stone, John R | Davis, Aaron P.",Araliaceae | Balsaminaceae | Clusiaceae | Cunoniaceae | Folia | Lemyrea | Marojejy | Octotropideae | Ovarium | Myrsinaceae | Rhodolaena macrocarpa | Weinmannia marojejyensis | Sarcolaenaceae | Humbert | Rubiaceae | Arecaceae | Ardisia marojejyensis | Lemyrea marojejyensis | Sabicea marojejyensis,"['Lemyrea marojejyensis J.R.Stone & A.P.Davis', 'Sabicea marojejyensis Razafim. & J.S.Mill.', 'Araliaceae', 'Balsaminaceae', 'Clusiaceae', 'Cunoniaceae', 'Myrsinaceae', 'Sarcolaenaceae', 'Rubiaceae', 'Arecaceae', 'Rhodolaena macrocarpa G.E.Schatz, Lowry & A.-E.Wolf', 'Ardisia marojejyensis James M.Mill. & Pipoly', 'Weinmannia marojejyensis Mill. & Bradford']","[100, 100, 96, 96, 96, 96, 96, 96, 96, 96, 84, 84, 83]",Lemyrea marojejyensis J.R.Stone & A.P.Davis,True
1798,172156,14674.0,41,New Species and Combinations in Astragalus (Leguminosae) from China and the Himalayas,2004,643874,https://www.biodiversitylibrary.org/part/172156,"Podlech, Dietrich | Xu, Lang-Ran, 1938-",Astragalus sect. Hemiphaca | Astragalus | Astragalus sect. Skythropos | Astragalus sect. Alopecuroidei | Astragalus burqinensis | Brachycarpus | Leguminosae | Astragalus alopecuroides | Polycladus,"['Astragalus burqinensis Podlech & L.R.Xu', 'Astragalus L.', 'Astragalus L.', 'Astragalus L.', 'Leguminosae']","[100, 94, 94, 94, 94]",Astragalus burqinensis Podlech & L.R.Xu,True
1799,172157,14674.0,42,A New Species of Ledermanniella (Podostemaceae) from Cameroon,2004,643885,https://www.biodiversitylibrary.org/part/172157,"Schenk, John J | Thomas, Duncan W.",Inversodicraeia | Ledermanniella prasina | Ledermanniella | Phyllosoma | Podostemaceae,"['Ledermanniella prasina J.J.Schenk & D.W.Thomas', 'Podostemaceae', 'Phyllonoma Willd. ex Schult.']","[100, 96, 89]",Ledermanniella prasina J.J.Schenk & D.W.Thomas,True
1800,172170,14674.0,81,Typification of the Genus Fordiophyton (Melastomataceae) and Two New Combinations from China,2004,644085,https://www.biodiversitylibrary.org/part/172170,"Wu, Delin. | Deng, Yunfei",Fordiophyton degeneratum | Gymnagathis | Fordiophyton | Melastomataceae | Linnaea | Sonerila peperomiaefolia | Sarcopyramis | Sonerila fordii | Stapfiophyton elattandrum | Fordiophyton cantonense | Fordiophyton fordii,"['Fordiophyton degeneratum (C.Chen) Y.F.Deng & T.L.Wu', 'Melastomataceae', 'Sonerila Roxb.', 'Stapfiophyton H.L.Li', 'Fordiophyton Stapf', 'Sonerila fordii Oliv.', 'Fordiophyton cantonense Stapf']","[100, 96, 94, 94, 94, 83, 83]",Fordiophyton degeneratum (C.Chen) Y.F.Deng & T.L.Wu,True
1801,172155,14674.0,35,"Pritchardia flynnii (Arecaceae), a New Endemic Species from Kaua'i, Hawaiian Islands",2004,643843,https://www.biodiversitylibrary.org/part/172155,"Gemmill, Chrissen E C | Lorence, David H",Pritchardia | Pritchardia flynnii | Solitary | Pritchardia hardyi | Arecaceae | Coryphoideae,"['Pritchardia flynnii Lorence & Gemmill', 'Pritchardia Gardner, Agustín Jimenez & Campbell, 2013', 'Arecaceae', 'Solitary', 'Pritchardia hardyi Rock']","[100, 96, 96, 94, 84]",Pritchardia flynnii Lorence & Gemmill,True
1802,172163,14674.0,57,"New Species of Ixia (Crocoideae) and Moraea (Iridoideae), and Taxonomic Notes on Some Other African Iridaceae",2004,643946,https://www.biodiversitylibrary.org/part/172163,"Goldblatt, Peter 1943- | Manning, John C",Aristea | Crocoideae | Gladiolus erectiflorus verdickii | Gladiolus | Iridoideae | Ixia frederickii | Ferraria | Gladiolus erectiflorus | Hexaglottis | Nivenioideae | Moraea subgen. Visciramosa | Tritonia marlothii delpierrei | Ferraria | Taxonomic | Ixia | Tritonia | Iridaceae | Moraea simplex | Ferraria uncinata | Aristea torulosa | Homeria | Moraea | Iridaceae,"['Moraea simplex Goldblatt & J.C.Manning', 'Gladiolus erectiflorus Baker', 'Tritonia marlothii M.P.de Vos', 'Iridaceae', 'Iridaceae', 'Moraea Mill.', 'Tritonia', 'Gladiolus erectiflorus Baker', 'Ferraria uncinata Sweet', 'Aristea torulosa Klatt']","[100, 99, 99, 96, 96, 94, 94, 84, 84, 84]",Moraea simplex Goldblatt & J.C.Manning,True
1803,172167,14674.0,69,"Sarocalamus, a New Sino-Himalayan Bamboo Genus (Poaceae: Bambusoideae)",2004,644003,https://www.biodiversitylibrary.org/part/172167,"Hodkinson, Trevor R | Stapleton, Chris M A | Chonghaile, Gráinne Ní",Arundinaria | Bashania fansipanensis | Bashania | Pleioblastus | Sarocalamus racemosus | Arundinaria | Arundinaria gigantea | Pseudosasa japonica | Arundinaria racemosa | Bambusoideae | Bashania spanostachya | Sarocalamus | Arundinaria,"['Sarocalamus Stapleton', 'Arundinaria Michx.', 'Pseudosasa Makino ex Nakai', 'Bashania fansipanensis T.Q.Nguyen', 'Arundinaria racemosa Munro', 'Bashania spanostachya T.P.Yi']","[94, 94, 94, 84, 83, 83]",,False
1804,172175,14674.0,92,"Atriplex argentea var. expansa (Chenopodiaceae), a New Combination for the Flora of North America",2004,644166,https://www.biodiversitylibrary.org/part/172175,"Welsh, Stanley L. | Reveal, James L.",Atriplex trinervata | Atriplex sordida | Atriplex | Basionym | Chenopodiaceae | Linnaeus | Pittonia | Thalictrum pseudoichangense | Atriplex argentea | Atriplex expansa | Atriplex argentea expansa | Atriplex argentea mohavensis,"['Atriplex argentea var. expansa (S.Watson) S.L.Welsh & Reveal', 'Atriplex argentea var. mohavensis (M.E.Jones) S.L.Welsh', 'Atriplex L.', 'Atriplex argentina Speg.', 'Chenopodiaceae', 'Limnaeus Lamarck, 1799', 'Thalictrum pseudoichangense Q.E.Yang & G.H.Zhu', 'Atriplex trinervata Jeps.', 'Atriplex sordida Standl.', 'Atriplex expansa S.Watson']","[100, 100, 98, 97, 96, 89, 84, 83, 83, 83]",Atriplex argentea var. expansa (S.Watson) S.L.Welsh & Reveal,True
1805,172152,14674.0,31,A New Species of Polyalthia (Annonaceae) from China,2004,643829,https://www.biodiversitylibrary.org/part/172152,"Hou, Xueliang | Li, Shijin",Annonaceae | Polyalthia nemoralis | Polyalthia | Polyalthia zhui | Annonaceae,"['Polyalthia zhui X.L.Hou & S.J.Li', 'Annonaceae', 'Annonaceae', 'Polyalthia nemoralis Aug.DC.']","[100, 96, 96, 83]",Polyalthia zhui X.L.Hou & S.J.Li,True
1806,172168,14674.0,72,Inclusion of Neolourya in Peliosanthes (Convallariaceae),2004,644018,https://www.biodiversitylibrary.org/part/172168,"Tanaka, Noriyuki",Neolourya | Peliosanthes | Convallariaceae,['Convallariaceae'],[96],,False
1807,172169,14674.0,74,"Arisaema menghaiense (Araceae), a New Epiphytic Species from South Yunnan, China",2004,644030,https://www.biodiversitylibrary.org/part/172169,"Yin, Jian-Tao | Xu, Zaifu. | Li, Heng",Arisaema sect. Pistillata | Arisaema | Arisaema menghaiense | Araceae | Arisaema costatum | Arisaema nepenthoides,"['Arisaema menghaiense J.T.Yin, H.Li & Z.F.Xu', 'Araceae', 'Arisaema Mart.', 'Arisaema Mart.', 'Arisaema Mart.']","[100, 96, 95, 94, 94]","Arisaema menghaiense J.T.Yin, H.Li & Z.F.Xu",True
1808,172173,14674.0,85,A New Species of Phegopteris (Thelypteridaceae) from Korea,2004,644097,https://www.biodiversitylibrary.org/part/172173,"Kim, Chul Hwan | Sun, Byung-Yun | Park, Soo Hyun",Phegopteris | Thelypteridaceae | Thelypteris | Phegopteris | Phegopteris koreana,"['Phegopteris koreana B.Y.Sun & C.H.Kim', 'Thelypteridaceae']","[100, 96]",Phegopteris koreana B.Y.Sun & C.H.Kim,True
1809,172177,14674.0,94,"Aleuritopteris gongshanensis (Pteridaceae), a New Species from Yunnan, China",2004,644170,https://www.biodiversitylibrary.org/part/172177,"Zhang, Gangmin | Zhang, Xianchun | Yang, Wen-Li",Aleuritopteris | Cheilanthes | Pteridaceae | Aleuritopteris gongshanensis,"['Aleuritopteris gongshanensis G.M.Zhang', 'Pteridaceae']","[100, 96]",Aleuritopteris gongshanensis G.M.Zhang,True
1810,168263,196082.0,64,"Passiflora cacao (Passifloraceae), a New Species from Southern Bahia, Brazil",2012,49568646,https://www.biodiversitylibrary.org/part/168263,"Souza, Margarete Magalhães, 1975- | Bernacci, Luís Carlos.",Passiflora cacao | Passifloraceae | Passiflora | Passiflora edulis,"['Passiflora cacao Bernacci & M.M.Souza', 'Passifloraceae', 'Passiflora edulis Sims']","[100, 96, 84]",Passiflora cacao Bernacci & M.M.Souza,True
